Sample.ID,ASV,count
KP_Exp_4_D8_AVN4,ASV_435,111
KP_Exp_4_D8_V1,ASV_435,28
KP_Exp_4_D8_V2,ASV_435,65
KP_Exp_4_D8_V4,ASV_435,121
KP_Exp_3_D8_I1,ASV_436,26
KP_Exp_3_D8_I2,ASV_436,97
KP_Exp_3_D8_I3,ASV_436,25
KP_Exp_3_D8_I4,ASV_436,53
KP_Exp_3_D8_I5,ASV_436,112
KP_Exp_4_D8_A1,ASV_436,16
KP_Exp_4_D8_A2,ASV_436,9
KP_Exp_4_D8_A5,ASV_436,76
KP_Exp_4_D8_AVN1,ASV_436,33
KP_Exp_4_D8_AVN2,ASV_436,21
KP_Exp_4_D8_AVN3,ASV_436,22
KP_Exp_4_D8_AVN4,ASV_436,83
KP_Exp_4_D8_V1,ASV_436,7
KP_Exp_4_D8_V2,ASV_436,64
KP_Exp_4_D8_V4,ASV_436,36
KP_Exp_4_D8_AVN1,ASV_437,49
KP_Exp_4_D8_C1,ASV_437,65
KP_Exp_4_D8_C2,ASV_437,103
KP_Exp_4_D8_C4,ASV_437,352
KP_Exp_4_D8_Cp2,ASV_437,111
KP_Exp_3_D8_I1,ASV_438,43
KP_Exp_3_D8_I2,ASV_438,73
KP_Exp_3_D8_I5,ASV_438,46
KP_Exp_4_D8_A2,ASV_438,49
KP_Exp_4_D8_A5,ASV_438,70
KP_Exp_4_D8_AVN1,ASV_438,119
KP_Exp_4_D8_AVN3,ASV_438,23
KP_Exp_4_D8_AVN4,ASV_438,29
KP_Exp_4_D8_V2,ASV_438,182
KP_Exp_4_D8_V4,ASV_438,42
KP_Exp_3_D8_C4,ASV_439,540
KP_Exp_3_D8_I4,ASV_439,11
KP_Exp_3_D8_I5,ASV_439,31
KP_Exp_4_D8_C1,ASV_439,26
KP_Exp_4_D8_C4,ASV_439,27
KP_Exp_4_D8_Cp5,ASV_439,13
KP_Exp_4_D8_M5,ASV_439,27
KP_Exp_3_D8_I1,ASV_440,407
KP_Exp_3_D8_I3,ASV_440,13
KP_Exp_3_D8_I5,ASV_440,61
KP_Exp_4_D8_AVN1,ASV_440,92
KP_Exp_4_D8_AVN3,ASV_440,11
KP_Exp_4_D8_V2,ASV_440,89
KP_Exp_3_D8_C2,ASV_441,8
KP_Exp_3_D8_C3,ASV_441,123
KP_Exp_3_D8_C4,ASV_441,10
KP_Exp_3_D8_C5,ASV_441,78
KP_Exp_4_D8_C1,ASV_441,51
KP_Exp_4_D8_C2,ASV_441,21
KP_Exp_4_D8_C3,ASV_441,4
KP_Exp_4_D8_C4,ASV_441,46
KP_Exp_4_D8_C5,ASV_441,10
KP_Exp_4_D8_Cp2,ASV_441,124
KP_Exp_4_D8_Cp3,ASV_441,30
KP_Exp_4_D8_Cp4,ASV_441,96
KP_Exp_4_D8_Cp5,ASV_441,30
KP_Exp_4_D8_M3,ASV_441,12
KP_Exp_4_D8_M5,ASV_441,28
KP_Exp_4_D8_A2,ASV_442,128
KP_Exp_4_D8_A5,ASV_442,149
KP_Exp_4_D8_AVN1,ASV_442,115
KP_Exp_4_D8_AVN2,ASV_442,12
KP_Exp_4_D8_AVN3,ASV_442,21
KP_Exp_4_D8_AVN4,ASV_442,50
KP_Exp_4_D8_V1,ASV_442,63
KP_Exp_4_D8_V2,ASV_442,82
KP_Exp_4_D8_V4,ASV_442,48
KP_Exp_3_D8_I1,ASV_443,36
KP_Exp_3_D8_I2,ASV_443,205
KP_Exp_3_D8_I4,ASV_443,61
KP_Exp_3_D8_I5,ASV_443,83
KP_Exp_4_D8_AVN1,ASV_443,81
KP_Exp_4_D8_AVN4,ASV_443,58
KP_Exp_4_D8_V1,ASV_443,91
KP_Exp_4_D8_V2,ASV_443,50
KP_Exp_3_D8_C1,ASV_444,18
KP_Exp_3_D8_C3,ASV_444,74
KP_Exp_3_D8_C4,ASV_444,4
KP_Exp_3_D8_C5,ASV_444,27
KP_Exp_3_D8_I2,ASV_444,5
KP_Exp_4_D8_AVN1,ASV_444,9
KP_Exp_4_D8_C1,ASV_444,21
KP_Exp_4_D8_C2,ASV_444,121
KP_Exp_4_D8_C3,ASV_444,4
KP_Exp_4_D8_C4,ASV_444,40
KP_Exp_4_D8_C5,ASV_444,143
KP_Exp_4_D8_Cp1,ASV_444,40
KP_Exp_4_D8_Cp2,ASV_444,22
KP_Exp_4_D8_Cp3,ASV_444,16
KP_Exp_4_D8_Cp4,ASV_444,59
KP_Exp_4_D8_Cp5,ASV_444,55
KP_Exp_3_D8_C2,ASV_445,9
KP_Exp_3_D8_C3,ASV_445,158
KP_Exp_3_D8_C4,ASV_445,37
KP_Exp_3_D8_C5,ASV_445,42
KP_Exp_3_D8_I1,ASV_445,10
KP_Exp_4_D8_C1,ASV_445,103
KP_Exp_4_D8_Cp1,ASV_445,9
KP_Exp_4_D8_Cp2,ASV_445,132
KP_Exp_4_D8_Cp3,ASV_445,44
KP_Exp_4_D8_Cp4,ASV_445,114
KP_Exp_3_D8_C3,ASV_446,402
KP_Exp_4_D8_C1,ASV_446,29
KP_Exp_4_D8_C4,ASV_446,49
KP_Exp_4_D8_C5,ASV_446,8
KP_Exp_4_D8_Cp5,ASV_446,110
KP_Exp_4_D8_M3,ASV_446,10
KP_Exp_4_D8_M5,ASV_446,49
KP_Exp_3_D8_I2,ASV_447,31
KP_Exp_3_D8_I4,ASV_447,7
KP_Exp_3_D8_I5,ASV_447,22
KP_Exp_4_D8_A1,ASV_447,12
KP_Exp_4_D8_A2,ASV_447,9
KP_Exp_4_D8_AVN1,ASV_447,460
KP_Exp_4_D8_AVN2,ASV_447,13
KP_Exp_4_D8_AVN3,ASV_447,9
KP_Exp_4_D8_AVN4,ASV_447,27
KP_Exp_4_D8_V2,ASV_447,32
KP_Exp_4_D8_V4,ASV_447,34
KP_Exp_3_D8_C1,ASV_448,139
KP_Exp_3_D8_C2,ASV_448,34
KP_Exp_3_D8_C3,ASV_448,165
KP_Exp_3_D8_C4,ASV_448,45
KP_Exp_4_D8_C1,ASV_448,73
KP_Exp_4_D8_Cp2,ASV_448,86
KP_Exp_4_D8_Cp4,ASV_448,102
KP_Exp_3_D8_I2,ASV_449,519
KP_Exp_3_D8_I4,ASV_449,16
KP_Exp_3_D8_I5,ASV_449,50
KP_Exp_4_D8_A2,ASV_449,17
KP_Exp_4_D8_AVN1,ASV_449,19
KP_Exp_4_D8_AVN2,ASV_449,6
KP_Exp_4_D8_V4,ASV_449,14
KP_Exp_3_D8_I1,ASV_450,98
KP_Exp_3_D8_I2,ASV_450,83
KP_Exp_3_D8_I3,ASV_450,24
KP_Exp_3_D8_I4,ASV_450,22
KP_Exp_3_D8_I5,ASV_450,83
KP_Exp_4_D8_A2,ASV_450,43
KP_Exp_4_D8_AVN1,ASV_450,111
KP_Exp_4_D8_AVN2,ASV_450,11
KP_Exp_4_D8_AVN3,ASV_450,27
KP_Exp_4_D8_AVN4,ASV_450,49
KP_Exp_4_D8_V2,ASV_450,52
KP_Exp_4_D8_V4,ASV_450,37
KP_Exp_3_D8_I2,ASV_451,640
KP_Exp_4_D8_Cp1,ASV_452,25
KP_Exp_4_D8_Cp2,ASV_452,206
KP_Exp_4_D8_Cp3,ASV_452,82
KP_Exp_4_D8_Cp4,ASV_452,324
KP_Exp_3_D8_C1,ASV_453,84
KP_Exp_3_D8_C3,ASV_453,122
KP_Exp_3_D8_C5,ASV_453,107
KP_Exp_4_D8_C1,ASV_453,105
KP_Exp_4_D8_Cp2,ASV_453,51
KP_Exp_4_D8_Cp3,ASV_453,46
KP_Exp_4_D8_Cp4,ASV_453,113
KP_Exp_3_D8_I2,ASV_454,225
KP_Exp_3_D8_I4,ASV_454,109
KP_Exp_3_D8_I5,ASV_454,108
KP_Exp_4_D8_A1,ASV_454,34
KP_Exp_4_D8_AVN1,ASV_454,22
KP_Exp_4_D8_AVN4,ASV_454,48
KP_Exp_4_D8_V1,ASV_454,27
KP_Exp_4_D8_V2,ASV_454,53
KP_Exp_3_D8_C1,ASV_455,35
KP_Exp_3_D8_C3,ASV_455,40
KP_Exp_3_D8_C4,ASV_455,77
KP_Exp_3_D8_C5,ASV_455,293
KP_Exp_4_D8_A1,ASV_455,2
KP_Exp_4_D8_C2,ASV_455,44
KP_Exp_4_D8_C4,ASV_455,83
KP_Exp_4_D8_M1,ASV_455,29
KP_Exp_4_D8_M5,ASV_455,22
KP_Exp_3_D8_I1,ASV_456,50
KP_Exp_3_D8_I2,ASV_456,107
KP_Exp_3_D8_I3,ASV_456,45
KP_Exp_3_D8_I4,ASV_456,95
KP_Exp_3_D8_I5,ASV_456,135
KP_Exp_4_D8_A2,ASV_456,49
KP_Exp_4_D8_AVN2,ASV_456,15
KP_Exp_4_D8_V1,ASV_456,28
KP_Exp_4_D8_V2,ASV_456,24
KP_Exp_4_D8_V4,ASV_456,74
KP_Exp_3_D8_I1,ASV_457,51
KP_Exp_3_D8_I2,ASV_457,78
KP_Exp_3_D8_I3,ASV_457,20
KP_Exp_3_D8_I4,ASV_457,91
KP_Exp_3_D8_I5,ASV_457,52
KP_Exp_4_D8_A2,ASV_457,28
KP_Exp_4_D8_A5,ASV_457,8
KP_Exp_4_D8_AVN1,ASV_457,89
KP_Exp_4_D8_AVN2,ASV_457,12
KP_Exp_4_D8_AVN3,ASV_457,28
KP_Exp_4_D8_AVN4,ASV_457,60
KP_Exp_4_D8_V1,ASV_457,25
KP_Exp_4_D8_V2,ASV_457,29
KP_Exp_4_D8_V4,ASV_457,50
KP_Exp_3_D8_I1,ASV_458,50
KP_Exp_3_D8_I2,ASV_458,239
KP_Exp_3_D8_I3,ASV_458,29
KP_Exp_3_D8_I4,ASV_458,60
KP_Exp_3_D8_I5,ASV_458,160
KP_Exp_4_D8_A1,ASV_458,14
KP_Exp_4_D8_AVN4,ASV_458,20
KP_Exp_4_D8_V2,ASV_458,22
KP_Exp_4_D8_V4,ASV_458,27
KP_Exp_3_D8_I2,ASV_459,20
KP_Exp_3_D8_I3,ASV_459,16
KP_Exp_3_D8_I4,ASV_459,15
KP_Exp_4_D8_A1,ASV_459,30
KP_Exp_4_D8_A2,ASV_459,52
KP_Exp_4_D8_A5,ASV_459,17
KP_Exp_4_D8_AVN1,ASV_459,65
KP_Exp_4_D8_AVN2,ASV_459,24
KP_Exp_4_D8_AVN3,ASV_459,13
KP_Exp_4_D8_AVN4,ASV_459,122
KP_Exp_4_D8_V1,ASV_459,14
KP_Exp_4_D8_V2,ASV_459,18
KP_Exp_4_D8_V4,ASV_459,209
KP_Exp_3_D8_C1,ASV_460,22
KP_Exp_3_D8_C2,ASV_460,5
KP_Exp_3_D8_C3,ASV_460,300
KP_Exp_3_D8_C4,ASV_460,35
KP_Exp_4_D8_AVN1,ASV_460,13
KP_Exp_4_D8_C1,ASV_460,54
KP_Exp_4_D8_C2,ASV_460,25
KP_Exp_4_D8_C3,ASV_460,9
KP_Exp_4_D8_C4,ASV_460,62
KP_Exp_4_D8_C5,ASV_460,23
KP_Exp_4_D8_M1,ASV_460,4
KP_Exp_4_D8_M3,ASV_460,12
KP_Exp_4_D8_M5,ASV_460,48
KP_Exp_3_D8_C1,ASV_461,16
KP_Exp_3_D8_C3,ASV_461,80
KP_Exp_4_D8_C2,ASV_461,40
KP_Exp_4_D8_C3,ASV_461,11
KP_Exp_4_D8_C4,ASV_461,142
KP_Exp_4_D8_C5,ASV_461,136
KP_Exp_4_D8_M2,ASV_461,35
KP_Exp_4_D8_M5,ASV_461,152
KP_Exp_3_D8_I2,ASV_462,155
KP_Exp_3_D8_I3,ASV_462,190
KP_Exp_4_D8_C4,ASV_462,264
KP_Exp_3_D8_C1,ASV_463,46
KP_Exp_3_D8_C3,ASV_463,321
KP_Exp_3_D8_C5,ASV_463,97
KP_Exp_4_D8_AVN1,ASV_463,15
KP_Exp_4_D8_C1,ASV_463,63
KP_Exp_4_D8_C4,ASV_463,66
KP_Exp_3_D8_I1,ASV_464,64
KP_Exp_3_D8_I2,ASV_464,268
KP_Exp_3_D8_I4,ASV_464,67
KP_Exp_3_D8_I5,ASV_464,205
KP_Exp_3_D8_I1,ASV_465,73
KP_Exp_3_D8_I2,ASV_465,239
KP_Exp_3_D8_I4,ASV_465,101
KP_Exp_3_D8_I5,ASV_465,187
KP_Exp_3_D8_C1,ASV_466,19
KP_Exp_3_D8_C3,ASV_466,192
KP_Exp_3_D8_C4,ASV_466,7
KP_Exp_3_D8_C5,ASV_466,80
KP_Exp_3_D8_I3,ASV_466,8
KP_Exp_4_D8_AVN1,ASV_466,14
KP_Exp_4_D8_C1,ASV_466,11
KP_Exp_4_D8_C2,ASV_466,16
KP_Exp_4_D8_C4,ASV_466,60
KP_Exp_4_D8_C5,ASV_466,8
KP_Exp_4_D8_Cp2,ASV_466,41
KP_Exp_4_D8_Cp3,ASV_466,44
KP_Exp_4_D8_Cp4,ASV_466,82
KP_Exp_4_D8_Cp5,ASV_466,17
KP_Exp_3_D8_I1,ASV_467,22
KP_Exp_3_D8_I2,ASV_467,57
KP_Exp_3_D8_I3,ASV_467,61
KP_Exp_3_D8_I4,ASV_467,55
KP_Exp_3_D8_I5,ASV_467,62
KP_Exp_4_D8_A2,ASV_467,14
KP_Exp_4_D8_A5,ASV_467,35
KP_Exp_4_D8_AVN1,ASV_467,159
KP_Exp_4_D8_AVN2,ASV_467,18
KP_Exp_4_D8_AVN4,ASV_467,34
KP_Exp_4_D8_V1,ASV_467,7
KP_Exp_4_D8_V2,ASV_467,17
KP_Exp_4_D8_V4,ASV_467,57
KP_Exp_3_D8_C1,ASV_468,31
KP_Exp_3_D8_C2,ASV_468,14
KP_Exp_3_D8_C3,ASV_468,42
KP_Exp_3_D8_C4,ASV_468,10
KP_Exp_3_D8_C5,ASV_468,85
KP_Exp_3_D8_I1,ASV_468,3
KP_Exp_3_D8_I5,ASV_468,6
KP_Exp_4_D8_AVN4,ASV_468,7
KP_Exp_4_D8_C1,ASV_468,59
KP_Exp_4_D8_C2,ASV_468,55
KP_Exp_4_D8_C3,ASV_468,18
KP_Exp_4_D8_C4,ASV_468,38
KP_Exp_4_D8_C5,ASV_468,42
KP_Exp_4_D8_M1,ASV_468,18
KP_Exp_4_D8_M3,ASV_468,77
KP_Exp_4_D8_M5,ASV_468,90
KP_Exp_3_D8_I1,ASV_469,34
KP_Exp_3_D8_I2,ASV_469,22
KP_Exp_3_D8_I3,ASV_469,20
KP_Exp_3_D8_I4,ASV_469,15
KP_Exp_3_D8_I5,ASV_469,230
KP_Exp_4_D8_AVN1,ASV_469,20
KP_Exp_4_D8_AVN3,ASV_469,30
KP_Exp_4_D8_V2,ASV_469,51
KP_Exp_4_D8_V4,ASV_469,168
KP_Exp_3_D8_C1,ASV_470,41
KP_Exp_3_D8_C2,ASV_470,28
KP_Exp_3_D8_C3,ASV_470,180
KP_Exp_3_D8_I1,ASV_470,10
KP_Exp_4_D8_AVN1,ASV_470,71
KP_Exp_4_D8_C4,ASV_470,256
KP_Exp_4_D8_C1,ASV_471,357
KP_Exp_4_D8_M5,ASV_471,224
KP_Exp_3_D8_C1,ASV_472,46
KP_Exp_3_D8_C3,ASV_472,95
KP_Exp_3_D8_C4,ASV_472,37
KP_Exp_4_D8_C1,ASV_472,113
KP_Exp_4_D8_C4,ASV_472,54
KP_Exp_4_D8_Cp1,ASV_472,35
KP_Exp_4_D8_Cp2,ASV_472,125
KP_Exp_4_D8_Cp4,ASV_472,72
KP_Exp_3_D8_I1,ASV_473,39
KP_Exp_3_D8_I2,ASV_473,261
KP_Exp_3_D8_I4,ASV_473,64
KP_Exp_3_D8_I5,ASV_473,194
KP_Exp_4_D8_AVN4,ASV_473,16
KP_Exp_3_D8_C1,ASV_474,41
KP_Exp_3_D8_C3,ASV_474,84
KP_Exp_3_D8_C5,ASV_474,161
KP_Exp_3_D8_I2,ASV_474,31
KP_Exp_4_D8_AVN1,ASV_474,32
KP_Exp_4_D8_C1,ASV_474,34
KP_Exp_4_D8_C4,ASV_474,33
KP_Exp_4_D8_C5,ASV_474,7
KP_Exp_4_D8_Cp3,ASV_474,29
KP_Exp_4_D8_Cp4,ASV_474,69
KP_Exp_4_D8_Cp5,ASV_474,41
KP_Exp_4_D8_M3,ASV_474,8
KP_Exp_3_D8_I2,ASV_475,11
KP_Exp_4_D8_C1,ASV_475,136
KP_Exp_4_D8_C2,ASV_475,30
KP_Exp_4_D8_C3,ASV_475,14
KP_Exp_4_D8_C4,ASV_475,29
KP_Exp_4_D8_Cp1,ASV_475,17
KP_Exp_4_D8_Cp2,ASV_475,10
KP_Exp_4_D8_Cp4,ASV_475,149
KP_Exp_4_D8_Cp5,ASV_475,55
KP_Exp_4_D8_M3,ASV_475,19
KP_Exp_4_D8_M5,ASV_475,99
KP_Exp_3_D8_C2,ASV_476,9
KP_Exp_3_D8_C3,ASV_476,171
KP_Exp_3_D8_C4,ASV_476,5
KP_Exp_3_D8_C5,ASV_476,23
KP_Exp_3_D8_I5,ASV_476,2
KP_Exp_4_D8_C1,ASV_476,137
KP_Exp_4_D8_C2,ASV_476,22
KP_Exp_4_D8_C3,ASV_476,5
KP_Exp_4_D8_C4,ASV_476,129
KP_Exp_4_D8_M2,ASV_476,5
KP_Exp_4_D8_M5,ASV_476,54
KP_Exp_4_D8_V4,ASV_476,3
KP_Exp_3_D8_C1,ASV_477,50
KP_Exp_3_D8_C3,ASV_477,27
KP_Exp_3_D8_C4,ASV_477,12
KP_Exp_3_D8_C5,ASV_477,81
KP_Exp_4_D8_C1,ASV_477,11
KP_Exp_4_D8_C2,ASV_477,30
KP_Exp_4_D8_C3,ASV_477,26
KP_Exp_4_D8_C4,ASV_477,22
KP_Exp_4_D8_C5,ASV_477,20
KP_Exp_4_D8_Cp1,ASV_477,60
KP_Exp_4_D8_Cp5,ASV_477,73
KP_Exp_4_D8_M1,ASV_477,27
KP_Exp_4_D8_M3,ASV_477,125
KP_Exp_3_D8_I1,ASV_478,42
KP_Exp_3_D8_I2,ASV_478,121
KP_Exp_3_D8_I4,ASV_478,26
KP_Exp_3_D8_I5,ASV_478,89
KP_Exp_4_D8_A2,ASV_478,19
KP_Exp_4_D8_A5,ASV_478,13
KP_Exp_4_D8_AVN1,ASV_478,14
KP_Exp_4_D8_AVN2,ASV_478,14
KP_Exp_4_D8_AVN3,ASV_478,10
KP_Exp_4_D8_AVN4,ASV_478,28
KP_Exp_4_D8_V1,ASV_478,9
KP_Exp_4_D8_V2,ASV_478,19
KP_Exp_4_D8_V4,ASV_478,155
KP_Exp_3_D8_I2,ASV_479,131
KP_Exp_3_D8_I3,ASV_479,22
KP_Exp_3_D8_I4,ASV_479,59
KP_Exp_3_D8_I5,ASV_479,94
KP_Exp_4_D8_A1,ASV_479,31
KP_Exp_4_D8_A5,ASV_479,44
KP_Exp_4_D8_AVN1,ASV_479,70
KP_Exp_4_D8_AVN2,ASV_479,33
KP_Exp_4_D8_AVN4,ASV_479,42
KP_Exp_4_D8_V1,ASV_479,32
KP_Exp_4_D8_M5,ASV_480,558
KP_Exp_3_D8_C3,ASV_481,217
KP_Exp_4_D8_C1,ASV_481,67
KP_Exp_4_D8_C2,ASV_481,52
KP_Exp_4_D8_C4,ASV_481,64
KP_Exp_4_D8_Cp2,ASV_481,49
KP_Exp_4_D8_Cp4,ASV_481,106
KP_Exp_3_D8_C3,ASV_482,140
KP_Exp_3_D8_C4,ASV_482,34
KP_Exp_4_D8_C1,ASV_482,65
KP_Exp_4_D8_C2,ASV_482,28
KP_Exp_4_D8_C4,ASV_482,101
KP_Exp_4_D8_Cp3,ASV_482,15
KP_Exp_4_D8_Cp4,ASV_482,121
KP_Exp_4_D8_M3,ASV_482,12
KP_Exp_4_D8_M5,ASV_482,39
KP_Exp_3_D8_I2,ASV_483,84
KP_Exp_3_D8_I3,ASV_483,34
KP_Exp_3_D8_I4,ASV_483,155
KP_Exp_3_D8_I5,ASV_483,25
KP_Exp_4_D8_AVN1,ASV_483,185
KP_Exp_4_D8_AVN3,ASV_483,40
KP_Exp_4_D8_V2,ASV_483,17
KP_Exp_4_D8_V4,ASV_483,14
KP_Exp_3_D8_I1,ASV_484,38
KP_Exp_3_D8_I2,ASV_484,163
KP_Exp_3_D8_I4,ASV_484,31
KP_Exp_3_D8_I5,ASV_484,49
KP_Exp_4_D8_A1,ASV_484,42
KP_Exp_4_D8_A2,ASV_484,12
KP_Exp_4_D8_A5,ASV_484,32
KP_Exp_4_D8_AVN1,ASV_484,68
KP_Exp_4_D8_AVN2,ASV_484,13
KP_Exp_4_D8_AVN3,ASV_484,11
KP_Exp_4_D8_AVN4,ASV_484,14
KP_Exp_4_D8_V1,ASV_484,13
KP_Exp_4_D8_V2,ASV_484,23
KP_Exp_4_D8_V4,ASV_484,41
KP_Exp_3_D8_I1,ASV_485,14
KP_Exp_3_D8_I2,ASV_485,66
KP_Exp_3_D8_I3,ASV_485,34
KP_Exp_3_D8_I4,ASV_485,51
KP_Exp_3_D8_I5,ASV_485,52
KP_Exp_4_D8_A1,ASV_485,15
KP_Exp_4_D8_AVN1,ASV_485,160
KP_Exp_4_D8_AVN4,ASV_485,36
KP_Exp_4_D8_V1,ASV_485,17
KP_Exp_4_D8_V2,ASV_485,104
KP_Exp_3_D8_C1,ASV_486,39
KP_Exp_3_D8_C3,ASV_486,182
KP_Exp_3_D8_C4,ASV_486,14
KP_Exp_3_D8_C5,ASV_486,48
KP_Exp_4_D8_AVN1,ASV_486,22
KP_Exp_4_D8_C1,ASV_486,44
KP_Exp_4_D8_C2,ASV_486,19
KP_Exp_4_D8_C4,ASV_486,71
KP_Exp_4_D8_C5,ASV_486,23
KP_Exp_4_D8_Cp1,ASV_486,24
KP_Exp_4_D8_Cp3,ASV_486,25
KP_Exp_4_D8_Cp4,ASV_486,23
KP_Exp_4_D8_Cp5,ASV_486,12
KP_Exp_4_D8_Cp4,ASV_487,314
KP_Exp_4_D8_M1,ASV_487,232
KP_Exp_3_D8_I1,ASV_488,6
KP_Exp_3_D8_I2,ASV_488,217
KP_Exp_3_D8_I3,ASV_488,184
KP_Exp_3_D8_I4,ASV_488,126
KP_Exp_4_D8_A2,ASV_488,12
KP_Exp_3_D8_I1,ASV_489,14
KP_Exp_3_D8_I5,ASV_489,525
KP_Exp_4_D8_A2,ASV_489,4
KP_Exp_3_D8_C1,ASV_490,32
KP_Exp_3_D8_C3,ASV_490,330
KP_Exp_3_D8_C4,ASV_490,27
KP_Exp_3_D8_C5,ASV_490,153
KP_Exp_3_D8_I1,ASV_491,4
KP_Exp_3_D8_I2,ASV_491,9
KP_Exp_3_D8_I4,ASV_491,3
KP_Exp_3_D8_I5,ASV_491,5
KP_Exp_4_D8_A1,ASV_491,53
KP_Exp_4_D8_A2,ASV_491,72
KP_Exp_4_D8_AVN1,ASV_491,70
KP_Exp_4_D8_AVN2,ASV_491,24
KP_Exp_4_D8_AVN3,ASV_491,70
KP_Exp_4_D8_AVN4,ASV_491,86
KP_Exp_4_D8_V1,ASV_491,31
KP_Exp_4_D8_V2,ASV_491,69
KP_Exp_4_D8_V4,ASV_491,46
KP_Exp_3_D8_I2,ASV_492,542
KP_Exp_3_D8_C3,ASV_493,44
KP_Exp_4_D8_C4,ASV_493,232
KP_Exp_4_D8_Cp4,ASV_493,259
KP_Exp_4_D8_M2,ASV_493,6
KP_Exp_3_D8_C1,ASV_494,259
KP_Exp_3_D8_C3,ASV_494,174
KP_Exp_3_D8_C4,ASV_494,3
KP_Exp_4_D8_AVN1,ASV_494,13
KP_Exp_4_D8_C2,ASV_494,20
KP_Exp_4_D8_C4,ASV_494,62
KP_Exp_4_D8_M1,ASV_494,7
KP_Exp_3_D8_I1,ASV_495,34
KP_Exp_3_D8_I2,ASV_495,182
KP_Exp_3_D8_I4,ASV_495,59
KP_Exp_3_D8_I5,ASV_495,114
KP_Exp_4_D8_A2,ASV_495,21
KP_Exp_4_D8_AVN1,ASV_495,30
KP_Exp_4_D8_AVN4,ASV_495,27
KP_Exp_4_D8_V2,ASV_495,54
KP_Exp_4_D8_V4,ASV_495,14
KP_Exp_4_D8_C1,ASV_496,422
KP_Exp_4_D8_C4,ASV_496,113
KP_Exp_3_D8_I3,ASV_497,58
KP_Exp_3_D8_I4,ASV_497,68
KP_Exp_4_D8_AVN1,ASV_497,293
KP_Exp_4_D8_V2,ASV_497,114
KP_Exp_3_D8_I1,ASV_498,27
KP_Exp_3_D8_I2,ASV_498,189
KP_Exp_3_D8_I3,ASV_498,315
KP_Exp_3_D8_I2,ASV_499,130
KP_Exp_3_D8_I5,ASV_499,193
KP_Exp_4_D8_AVN4,ASV_499,70
KP_Exp_4_D8_V4,ASV_499,138
KP_Exp_3_D8_C1,ASV_500,106
KP_Exp_3_D8_C2,ASV_500,30
KP_Exp_3_D8_C3,ASV_500,108
KP_Exp_3_D8_C4,ASV_500,40
KP_Exp_4_D8_C1,ASV_500,61
KP_Exp_4_D8_Cp2,ASV_500,96
KP_Exp_4_D8_Cp4,ASV_500,86
KP_Exp_3_D8_I2,ASV_501,56
KP_Exp_4_D8_A1,ASV_501,60
KP_Exp_4_D8_A2,ASV_501,60
KP_Exp_4_D8_A5,ASV_501,260
KP_Exp_4_D8_AVN1,ASV_501,10
KP_Exp_4_D8_AVN3,ASV_501,5
KP_Exp_4_D8_AVN4,ASV_501,18
KP_Exp_4_D8_V1,ASV_501,6
KP_Exp_4_D8_V2,ASV_501,29
KP_Exp_4_D8_V4,ASV_501,23
KP_Exp_3_D8_I5,ASV_502,28
KP_Exp_4_D8_A1,ASV_502,18
KP_Exp_4_D8_A5,ASV_502,27
KP_Exp_4_D8_AVN1,ASV_502,84
KP_Exp_4_D8_AVN2,ASV_502,28
KP_Exp_4_D8_AVN3,ASV_502,34
KP_Exp_4_D8_AVN4,ASV_502,64
KP_Exp_4_D8_V1,ASV_502,35
KP_Exp_4_D8_V2,ASV_502,107
KP_Exp_4_D8_V4,ASV_502,100
KP_Exp_3_D8_I5,ASV_503,15
KP_Exp_4_D8_A2,ASV_503,19
KP_Exp_4_D8_A5,ASV_503,275
KP_Exp_4_D8_AVN1,ASV_503,125
KP_Exp_4_D8_AVN2,ASV_503,9
KP_Exp_4_D8_AVN4,ASV_503,20
KP_Exp_4_D8_V2,ASV_503,42
KP_Exp_4_D8_V4,ASV_503,17
KP_Exp_4_D8_M1,ASV_504,522
KP_Exp_3_D8_C1,ASV_505,139
KP_Exp_3_D8_C3,ASV_505,178
KP_Exp_3_D8_C4,ASV_505,16
KP_Exp_3_D8_C5,ASV_505,39
KP_Exp_4_D8_C1,ASV_505,6
KP_Exp_4_D8_C2,ASV_505,26
KP_Exp_4_D8_C4,ASV_505,14
KP_Exp_4_D8_C5,ASV_505,98
KP_Exp_4_D8_Cp3,ASV_505,1
KP_Exp_3_D8_C1,ASV_506,22
KP_Exp_3_D8_C3,ASV_506,177
KP_Exp_3_D8_C5,ASV_506,54
KP_Exp_4_D8_C1,ASV_506,80
KP_Exp_4_D8_C2,ASV_506,47
KP_Exp_4_D8_C4,ASV_506,70
KP_Exp_4_D8_C5,ASV_506,31
KP_Exp_4_D8_Cp5,ASV_506,34
KP_Exp_3_D8_I1,ASV_507,151
KP_Exp_3_D8_I2,ASV_507,103
KP_Exp_3_D8_I3,ASV_507,23
KP_Exp_3_D8_I5,ASV_507,116
KP_Exp_4_D8_A1,ASV_507,30
KP_Exp_4_D8_AVN1,ASV_507,58
KP_Exp_4_D8_AVN3,ASV_507,8
KP_Exp_4_D8_V2,ASV_507,26
KP_Exp_4_D8_C1,ASV_508,153
KP_Exp_4_D8_Cp4,ASV_508,362
KP_Exp_3_D8_I1,ASV_509,21
KP_Exp_3_D8_I2,ASV_509,115
KP_Exp_3_D8_I3,ASV_509,83
KP_Exp_3_D8_I4,ASV_509,26
