SampleID	Acidobacteria	Actinobacteria	Bacteroidetes	Chlamydiae	Chloroflexi	Cyanobacteria	Deferribacteres	Deinococcus_Thermus	Dependentiae	Epsilonbacteraeota	Euryarchaeota	Firmicutes	Fusobacteria	Lentisphaerae	Patescibacteria	Planctomycetes	Proteobacteria	Spirochaetes	Synergistetes	Tenericutes	Verrucomicrobia	unclassified
1859E	0	44	98	0	0	0	0	0	0	0	32	70418	0	0	0	0	91	0	0	0	0	0
1859F	0	185	5	0	0	0	0	0	0	0	115	47210	0	0	0	0	37	0	0	0	5	17
1871C	0	1471	3212	0	0	0	0	0	0	0	293	69043	0	0	0	0	1083	0	0	0	6	0
1871D	0	3512	1538	0	0	14	0	0	0	0	118	65551	0	0	0	0	512	0	12	0	0	0
188F	0	14	10547	0	0	0	0	0	0	0	0	283	0	0	0	0	5417	0	0	0	0	13
1891A	0	1284	36	0	0	0	0	0	0	0	0	37798	0	0	0	0	29	0	0	0	5213	0
1891C	0	431	1220	0	0	0	0	0	0	0	0	6355	0	0	0	0	0	0	0	0	5860	0
1891F	0	175	2127	0	0	4	0	0	0	0	0	9671	0	0	0	0	0	0	0	0	3162	0
1891H	0	1290	9319	0	0	0	0	0	0	0	0	46756	0	0	0	0	2	0	0	0	3428	0
1891I	0	959	3085	0	0	0	0	0	0	0	0	49279	0	0	0	0	0	0	0	0	338	0
1891K	0	985	15521	0	0	0	0	0	0	0	0	62435	0	0	0	0	0	0	0	0	0	0
1891L	0	647	12871	0	0	0	0	0	0	0	0	57937	0	0	0	0	0	0	0	0	0	0
1891M	0	1892	21329	0	0	0	0	0	0	0	0	104197	0	0	0	0	0	0	0	0	0	0
1896A	0	8	0	0	0	0	0	0	0	0	0	17331	0	0	0	0	3	0	0	0	0	0
1896G	0	19	40	0	0	0	0	0	0	0	0	16100	0	0	0	0	580	0	0	0	10	0
1896H	0	25	12	0	0	0	0	0	0	2	0	117751	0	0	0	0	0	0	0	0	12	0
1899F	0	411	2	0	0	0	0	0	0	0	0	71667	0	0	0	0	0	0	0	0	0	0
1901A	0	552	237	0	0	0	0	0	0	0	0	46075	0	0	0	0	209	0	0	0	0	0
1902A	0	331	0	0	0	0	0	0	0	0	0	102856	0	0	0	0	0	0	0	0	0	0
1902B	0	3807	0	0	0	0	0	0	0	0	0	128334	0	0	0	0	0	0	0	0	0	0
1902C	0	689	0	0	0	0	0	0	0	0	0	85877	0	0	0	0	0	0	0	0	0	0
1902M	0	703	0	0	0	0	0	0	0	0	0	11890	0	0	0	0	37	0	0	0	0	160
1902P	0	993	3	0	0	0	0	0	0	0	0	10240	0	0	0	0	0	0	0	0	194	0
1903D	0	184	45	0	0	0	0	0	0	0	0	1116	0	0	0	0	21	0	0	0	0	0
1903E	0	2412	832	0	0	0	0	0	0	0	0	83744	14	0	0	0	13777	0	0	0	0	0
1903G	0	339	22	0	0	0	0	0	0	0	0	22042	0	0	0	0	4623	0	0	0	0	0
1909K	0	152	681	0	0	0	0	0	0	0	0	13060	0	0	0	0	255	0	0	0	3673	0
1909M	0	146	57	0	0	0	0	0	0	0	0	10637	0	0	0	0	5	0	0	0	898	0
1911L	0	16041	1234	0	0	0	0	0	0	0	0	54154	0	0	0	0	125	0	0	0	4421	0
1916A	0	56	0	0	0	0	0	0	0	0	0	22628	0	0	0	0	10	0	0	0	0	0
1917E	0	264	0	0	0	0	0	0	0	0	0	8199	0	0	0	0	0	0	0	0	2091	0
1917F	0	161	0	0	0	0	0	0	0	0	0	8286	0	0	0	0	0	0	0	0	2718	0
191A	0	92	36	0	0	0	0	0	0	0	0	10345	0	0	0	0	104	0	0	0	0	0
191B	0	4	247	0	0	0	0	0	0	0	0	11446	0	0	0	0	160	0	0	0	0	0
1921A	0	55	0	0	0	0	0	0	0	0	0	2126	0	0	0	0	3	0	0	0	541	0
1921B	0	307	10	0	0	0	0	0	0	0	0	6787	0	0	0	0	0	0	0	0	566	0
1921F	0	318	13	0	0	0	0	0	0	0	0	18577	0	0	0	0	0	0	0	0	8928	0
1921G	0	69	12	0	0	0	0	0	0	0	0	8245	0	0	0	0	0	0	0	0	2035	0
1921H	0	168	14	0	0	0	0	0	0	0	0	20704	0	0	0	0	0	0	0	0	5396	0
1921I	0	17	0	0	0	0	0	0	0	0	0	3580	0	0	0	0	0	0	0	0	261	0
1921K	0	13	6	0	0	0	0	0	0	0	0	4580	0	0	0	0	0	0	0	0	2557	0
1921L	0	435	16	0	0	0	0	0	0	0	0	61846	0	0	0	0	0	0	0	0	33446	0
1921M	0	1575	288	0	0	0	0	0	0	0	0	108398	0	0	0	0	2264	0	0	0	16632	32
1921N	0	1030	26	0	0	0	0	0	0	0	0	65774	0	0	0	0	182	0	0	0	4714	7
1921O	0	5782	360	0	0	0	0	0	0	0	0	132545	0	0	0	0	840	0	0	0	4	217
1921P	0	605	502	0	0	0	0	0	0	0	0	93772	0	0	0	0	19	0	0	0	8	19
192C	0	94	2167	0	0	0	0	0	0	0	0	5696	0	0	0	0	58	0	0	0	6	0
192E	0	58	1610	0	0	0	0	0	0	0	0	1783	0	0	0	0	5059	0	0	0	0	74
1931A	0	4394	1337	0	0	0	0	0	0	0	0	149101	0	0	0	0	205	0	0	0	10899	0
1934J	0	1258	44	0	0	0	0	0	0	0	0	34967	0	0	0	0	372	0	0	0	428	0
1934K	0	1755	172	0	0	0	0	0	0	0	0	40722	0	0	0	0	391	0	5	0	4502	0
1934L	0	2534	18	0	0	0	0	0	0	0	0	39202	0	0	0	0	61	0	6	0	2921	0
1935A	0	405	2038	0	0	0	0	0	0	0	0	51480	0	0	0	0	189	0	0	0	0	0
1935B	0	656	6957	0	0	0	0	0	0	0	0	53698	0	0	0	0	41	0	0	0	4	0
1935C	0	1683	230	0	0	0	0	0	0	0	0	72801	0	0	0	0	0	0	0	0	0	0
1935D	0	388	57	0	0	0	0	0	0	0	0	35231	0	0	0	0	0	0	0	0	0	0
1935E	0	1021	19880	0	0	0	0	0	0	0	0	37022	0	0	0	0	5	0	0	0	0	0
1935G	0	1420	857	0	0	4	0	0	0	0	0	42311	0	0	0	0	7	0	0	0	0	0
1939A	0	9799	250	0	0	0	0	0	0	0	0	83280	0	0	0	0	424	0	0	0	495	0
1939J	0	0	7	0	0	0	0	0	0	0	0	35520	0	0	0	0	7	0	0	0	0	12
193A	0	0	5579	0	0	0	0	0	0	0	3	11227	0	0	0	0	55	0	0	0	0	0
193B	0	281	7968	0	0	0	0	0	0	0	13	20259	0	0	0	0	21	0	0	0	0	0
193C	0	0	0	0	0	0	0	0	0	0	4	6308	0	0	0	0	12	0	0	0	0	0
193F	0	151	0	0	0	0	0	0	0	0	0	6895	0	0	0	0	29	0	0	0	0	0
193G	0	42	0	0	0	0	0	0	0	0	0	1682	0	0	0	0	0	0	0	0	0	0
193H	0	96	0	0	0	0	0	0	0	0	0	11748	0	0	0	0	21	0	0	0	0	0
1946D	0	907	0	0	0	0	0	0	0	0	0	21327	0	0	0	0	21	0	0	0	0	0
1949H	0	285	10	0	0	0	0	0	0	0	0	121477	0	0	0	0	10814	0	0	0	15	0
194G	0	10	228	0	0	0	0	0	0	0	0	9630	11	0	0	0	559	0	0	0	1857	0
194H	0	0	86	0	0	0	0	0	0	0	0	3623	0	0	0	0	28	0	0	0	767	0
1950A	0	4512	443	0	0	0	0	0	0	0	0	57941	0	0	0	0	15	0	0	0	948	0
1950B	0	17640	7675	0	0	0	0	0	0	0	0	84580	0	0	0	0	127	0	0	0	1660	0
1950C	0	14270	1269	0	0	0	0	0	0	0	0	99561	0	0	0	0	43	0	0	0	3676	24
1951A	0	1722	680	0	0	0	0	0	0	0	0	65349	0	0	0	0	1550	0	0	0	0	62
1953A	0	1473	12100	0	0	8	0	0	0	0	0	28882	3214	0	0	0	1298	0	0	0	6	17
1957P	0	3034	0	0	0	0	0	0	0	0	0	15959	0	0	0	0	7	0	0	0	1009	0
1957Q	0	6763	0	0	0	0	0	0	0	0	0	12350	0	0	0	0	0	0	0	0	356	0
1959C	0	832	78	0	0	0	0	0	0	3	0	69175	0	0	0	0	773	0	0	0	170	37
1959F	0	146	0	0	0	0	0	0	0	0	0	3352	0	0	0	0	520	0	0	0	15	0
1959G	0	758	22	0	0	0	0	0	0	0	0	35662	0	0	0	0	9705	0	0	0	1974	26
1959H	0	458	8	0	0	0	0	0	0	0	0	32191	7	0	0	0	2258	0	0	0	69	13
1959I	0	218	7	0	0	0	0	0	0	0	0	50443	0	0	0	0	3255	0	0	0	3	18
1959J	0	372	57	0	0	0	0	0	0	0	0	89377	0	0	0	0	6298	0	0	0	29	0
1959K	0	1028	13	0	0	0	0	0	0	0	0	115181	0	0	0	0	606	0	0	0	0	40
1959L	0	178	23	0	0	0	0	0	0	0	0	38722	0	0	0	0	183	0	0	0	11	0
1959M	0	610	76	0	0	0	0	0	0	0	0	111352	0	0	0	0	124	0	0	0	14	0
1959N	0	3122	105	0	0	8	0	0	0	0	0	125769	18	0	0	0	46	0	0	0	8	91
1959R	0	1282	362	0	0	0	0	0	0	0	0	75121	2	0	0	0	68	0	0	0	30	199
1959S	0	830	1160	0	0	0	0	0	0	0	0	100122	0	0	0	0	417	0	0	0	8327	400
1959U	0	450	126	0	0	0	0	0	0	0	0	65667	0	0	0	0	69	0	0	0	45	56
1959V	0	295	937	0	0	0	0	0	0	0	0	55031	0	0	0	0	46	0	0	0	119	161
1959W	0	3663	777	0	0	0	0	0	0	0	0	96374	0	0	0	0	121	0	0	0	125	256
1959X	0	11029	598	0	0	0	0	0	0	0	0	127739	0	0	0	0	3430	0	0	0	9649	227
195C	0	0	20192	0	0	0	0	0	0	0	9	9220	0	0	0	0	1636	0	0	0	4246	3725
195D	0	0	17202	0	0	0	0	0	0	0	29	7725	0	0	0	0	1920	0	0	0	1378	3892
1960A	0	669	326	0	0	0	0	0	0	0	0	53230	0	0	0	0	12	0	0	0	0	0
1960B	0	83	1224	0	0	0	0	0	0	0	0	65737	0	0	0	0	15	0	0	0	0	0
1960D	0	717	32	0	0	0	0	0	0	0	0	72381	0	0	0	0	3	0	0	0	0	0
1965L	0	14531	479	0	0	0	0	0	0	0	0	63995	3346	0	0	0	63	0	0	0	12	88
1965M	0	15744	0	0	0	0	0	0	0	0	0	112561	0	0	0	0	112	0	0	0	22	77
1965N	0	1795	6	0	0	0	0	0	0	0	0	116390	0	0	0	0	42	0	0	0	14	16
1965O	0	2917	27	0	0	0	0	0	0	0	0	120198	156	0	0	0	78	0	0	0	21	92
1965P	0	5764	427	0	0	0	0	0	0	0	0	145793	506	0	0	0	89	0	0	0	35	61
1965Q	0	1416	2	0	0	0	0	0	0	0	0	116554	0	0	0	0	66	0	0	0	11	61
1965R	0	2205	4	0	0	0	0	0	0	0	0	71841	0	0	0	0	28	0	0	0	11	16
1965S	0	5977	12	0	0	0	0	0	0	0	0	109736	0	0	0	0	28	0	0	0	16	15
1966A	0	7341	31	0	0	0	0	0	0	0	0	222758	0	0	0	0	43	0	0	0	33	0
1966B	0	2992	8	0	0	0	0	0	0	0	0	175214	2	0	0	0	60	0	0	0	31	0
1966C	0	3401	9	0	0	0	0	0	0	0	0	176949	3	0	0	0	268	0	0	0	28	0
1966D	0	872	84	0	0	0	0	0	0	0	0	41656	0	0	0	0	30	0	0	0	54	5
1966E	0	28707	4929	0	0	0	0	0	0	0	0	29255	4968	0	9	0	914	0	0	0	25449	404
1974C	0	9777	943	0	0	0	0	0	0	0	0	64227	0	0	0	0	170	0	0	0	5826	0
1974D	0	18734	6000	0	0	0	0	0	0	0	0	109109	0	0	0	0	157	0	0	0	5351	11
197C	0	25	8219	0	0	0	0	0	0	0	0	41999	17	0	0	0	1269	0	0	0	11	6
197D	0	0	4800	0	0	0	0	0	0	0	0	20255	0	0	0	0	9	0	0	0	0	0
197E	0	60	21778	0	0	0	0	0	0	0	0	29433	0	0	0	0	31	0	0	0	0	0
197F	0	0	13070	0	0	0	0	0	0	0	0	25806	0	0	0	0	5	0	0	0	0	0
1986B	0	4930	234	0	0	0	0	0	0	0	0	131261	6	0	0	0	710	0	0	0	3	0
1986C	0	860	226	0	0	0	0	0	0	0	0	111328	0	0	0	0	13	0	0	0	5	27
1986D	0	498	63	0	0	0	0	0	0	0	0	111420	0	0	0	0	0	0	0	0	0	20
1986E	0	790	995	0	0	45	0	0	0	0	0	85899	3	0	0	0	22	0	0	0	3	17
1986G	0	1425	68338	0	0	0	0	0	0	0	0	54835	4	0	0	0	0	0	0	0	0	20
1987A	0	17652	117	0	0	0	0	0	0	0	0	162424	0	0	0	0	222	0	0	0	6	0
1987B	0	1407	357	0	0	0	0	0	0	0	0	69662	135	0	0	0	0	0	0	0	0	17
1994B	0	2352	9603	0	0	0	0	0	0	0	15	80833	0	0	0	0	45	0	0	30	850	12
1994C	0	844	16	0	0	0	0	0	0	0	0	93747	0	0	0	0	0	0	0	94	138	0
1994D	0	2589	115	0	0	34	0	0	0	0	9	74881	0	0	0	0	11	0	0	11	645	0
199A	0	114	15	0	0	0	0	0	0	0	0	4815	0	0	0	0	70	0	0	0	0	0
199B	0	0	218	0	0	0	0	0	0	0	0	14809	0	0	0	0	197	0	0	0	0	0
199C	0	0	0	0	0	0	0	0	0	0	0	1901	0	0	0	0	0	0	0	0	0	0
2000B	0	386	11928	0	0	0	0	0	0	0	0	46787	0	0	0	0	1798	0	0	0	0	0
2000D	0	940	2	0	0	0	0	0	0	0	0	44411	0	0	0	0	230	0	0	0	0	0
2002D	0	381	0	0	0	0	0	0	0	0	0	55977	0	0	0	0	343	0	0	0	8304	7
2004A	0	1024	0	0	0	0	0	0	0	0	0	29764	0	0	0	0	95	0	0	0	0	21
200B	0	607	429	0	0	0	0	0	0	0	0	23533	0	0	0	0	79	0	0	0	4	0
2013A	0	124	6	0	0	0	0	0	0	0	0	1921	0	0	0	0	0	0	0	0	0	0
201A	0	31	0	0	0	0	0	0	0	0	0	3636	0	0	0	0	0	0	0	0	0	0
2022A	0	252	329	0	0	0	0	0	0	0	0	69106	568	0	0	0	14	0	0	0	4	0
2022B	0	499	144	0	0	0	0	0	0	0	0	65388	4	0	0	0	36	0	0	0	0	0
2023A	0	99	3	0	0	0	0	0	0	0	0	20850	0	0	0	0	0	0	0	0	0	0
2023E	0	2757	98	0	0	0	0	0	0	49	0	64098	0	0	0	0	87	0	5	0	6	0
2023F	0	5566	108	0	0	0	0	0	0	0	0	60181	0	0	0	0	1389	0	4	0	3	0
2024D	0	31	53	0	0	0	0	0	0	0	0	10571	0	0	0	0	0	0	0	0	0	0
2025A	0	1272	856	0	0	0	0	0	0	0	0	15877	0	0	0	0	96	0	0	0	4	0
2029B	0	3123	204	0	0	0	0	0	0	0	0	107055	2	0	0	0	385	0	0	0	137	0
2031A	0	155	174	0	0	0	0	0	0	0	0	30795	0	0	0	0	5779	0	0	0	12	0
2031B	0	279	267	0	0	0	0	0	0	0	0	37972	0	0	0	0	5023	0	0	0	4	0
2031C	0	311	634	0	0	0	0	0	0	0	0	34896	0	0	0	0	7430	0	0	0	0	11
2031D	0	60	68	0	0	0	0	0	0	0	0	3922	0	0	0	0	24737	0	0	0	0	22
2031E	0	4518	84	0	0	0	0	0	0	0	0	15804	0	0	0	0	24810	0	0	0	0	18
2031F	0	952	1676	0	0	0	0	0	0	0	0	38406	0	0	0	0	6719	0	0	0	0	23
2031H	0	17850	47	0	0	0	0	0	0	0	0	38284	0	0	0	0	812	0	0	0	0	0
2031I	0	39765	84	0	0	0	0	0	0	0	0	20575	0	0	0	0	38	0	0	0	0	0
2039A	0	127	71	0	0	0	0	0	0	0	0	67731	6	0	0	0	34	0	0	0	2	0
203A	0	412	3	0	0	0	0	0	0	0	0	24622	3	0	0	0	541	0	0	0	12	0
203B	0	50	0	0	0	0	0	0	0	0	0	27085	0	0	0	0	73	0	0	0	0	0
204A	0	86	186	0	0	0	0	0	0	0	0	13948	0	0	0	0	0	0	0	0	0	0
204C	0	0	934	0	0	0	0	0	0	0	0	10325	0	0	0	0	452	0	0	0	3	0
2065G	0	7129	16262	0	0	0	0	0	0	0	0	127023	0	0	0	0	29	0	0	0	7169	0
206B	0	6	7648	0	0	0	0	0	0	0	0	3092	146	0	0	0	6708	0	0	0	0	56
207A	0	2132	4	0	0	0	0	0	0	0	0	11437	0	0	0	0	5	0	21	0	13	0
209A	0	142	1713	0	0	0	0	0	0	0	0	17212	0	0	0	0	110	0	0	0	0	47
209B	0	52	2832	0	0	0	0	0	0	0	0	16962	0	0	0	0	97	0	0	0	0	0
209C	0	2288	24626	0	0	0	0	0	0	0	0	182271	0	0	0	0	5592	0	0	0	28	0
2105A	0	2151	2764	0	0	0	0	0	0	0	15	182062	0	0	0	0	53	0	0	0	12	281
2105B	0	767	1468	0	0	0	0	0	0	0	0	237332	0	0	0	0	180	0	0	0	14	368
2105C	0	531	10636	0	0	0	0	0	0	0	0	91069	0	0	0	0	4008	0	0	0	10	11
2105D	0	558	30944	0	0	0	0	0	0	0	0	193722	0	0	0	0	11757	0	0	0	18	34
2105F	0	3906	5243	0	0	0	0	0	0	0	31	235089	0	0	0	0	3187	0	0	0	13	61
2105P	0	7200	14436	0	0	4	0	0	0	0	88	115999	0	0	0	0	30157	0	0	0	23	310
2111A	0	44878	31	0	0	0	0	0	0	0	0	103331	0	0	0	0	216	0	0	0	26	45
2111B	0	851	132	0	0	0	0	0	0	0	0	112681	5	0	3	0	75	0	0	0	10	0
2111C	0	9336	11500	0	0	3	0	0	0	0	0	154868	31	0	0	0	1672	0	0	0	10	0
2111E	0	57	15	0	0	0	0	0	0	0	0	169810	0	0	0	0	99	0	0	0	14	129
2111F	0	46	13	0	0	6	0	0	0	0	0	176726	0	0	0	0	90	0	0	0	13	126
2111H	0	18	6	0	0	0	0	0	0	0	0	210509	0	0	0	0	165	0	0	0	21	134
2111I	0	15	11	0	0	0	0	0	0	0	0	105050	0	0	0	0	120	0	0	0	20	108
2111J	0	21824	13	0	0	0	0	0	0	0	0	162299	0	0	0	0	99	0	0	0	9	90
2117A	0	52078	22	0	0	0	0	0	0	0	0	193751	0	0	0	0	673	0	0	0	15	4
2117B	0	10354	224	0	0	0	0	0	0	0	0	78521	0	0	0	0	47	0	0	0	20	0
2117C	0	8558	101	0	0	0	0	0	0	0	0	112941	0	0	0	0	22	0	0	0	23	0
2117D	0	143	23	0	0	0	0	0	0	0	0	169772	0	0	0	0	145	0	0	0	21	77
2117E	0	41	49	0	0	0	0	0	0	0	0	163828	0	0	0	0	135	0	0	0	9	119
2117F	0	102	10	0	0	0	0	0	0	0	0	87395	0	0	0	0	65	0	0	0	12	67
2119A	0	188	411	0	0	0	0	0	0	0	6	66751	0	0	0	0	10	0	32	0	2050	0
2119B	0	1658	2257	0	0	0	0	0	0	0	41	147089	0	0	0	0	23	0	112	0	10903	0
2119C	0	110	21	0	0	0	0	0	0	0	3	25599	0	0	0	0	8	0	12	0	740	0
211A	0	86	3591	0	0	0	0	0	0	0	0	17609	0	0	0	0	121	0	0	0	0	0
211B	0	125	1178	0	0	0	0	0	0	0	0	12702	0	0	0	0	237	0	0	0	0	0
211C	0	0	10796	0	0	0	0	0	0	0	0	39855	0	0	0	0	0	0	0	0	0	0
211E	0	100	176	0	0	0	0	0	0	0	0	30562	0	0	0	0	247	0	0	0	0	0
2121C	0	56412	272	0	0	0	0	0	0	0	0	81656	0	0	0	0	2620	0	0	0	0	0
2121D	0	3310	13	0	0	0	0	0	0	0	0	17699	0	0	0	0	9526	0	0	0	0	23
2121E	0	20	0	0	0	0	0	0	0	0	0	1653	0	0	0	0	57446	0	0	0	0	175
2121G	0	0	2	0	0	0	0	0	0	0	0	166	0	0	0	0	30628	0	0	0	0	174
2121I	0	15	13	0	0	0	0	0	0	0	0	7790	0	0	0	0	5775	0	0	0	0	47
2126A	0	5050	2829	0	0	0	0	0	0	0	0	247616	0	0	0	0	28	0	0	0	11	0
2126C	0	7936	7684	0	0	0	0	0	0	0	0	217868	0	0	0	0	115	0	0	0	13	0
2126D	0	13226	1986	0	0	0	0	0	0	0	0	194103	12	0	0	0	156	0	0	0	25	0
2126E	0	20976	109924	0	0	39	0	0	0	0	0	87074	13	0	0	0	64	0	3	0	1330	0
2126G	0	387	50798	0	0	0	0	0	0	0	0	76023	0	0	0	0	17	0	1972	0	91743	0
2127A	0	1565	14608	0	0	0	0	0	0	0	0	177783	51	0	0	0	3030	0	0	0	118	0
2127C	0	240	3657	0	0	0	0	0	0	0	0	91784	4	0	0	0	26	0	0	0	81	10
2130B	0	9638	233	0	0	0	0	0	0	0	0	85984	0	0	0	0	0	0	0	0	408	0
2130C	0	14559	293	0	0	0	0	0	0	0	0	85895	0	0	0	0	5	0	0	0	17894	0
2131A	0	2288	0	0	0	0	0	0	0	0	0	149407	15	0	0	0	111	0	0	0	12	98
2133A	0	1739	178	0	0	0	0	0	0	0	0	113181	0	0	0	0	50	0	0	0	0	0
2133B	0	2749	433	0	0	0	0	0	0	0	0	80948	0	0	0	0	66	0	0	0	0	0
2133C	0	2281	17703	0	0	0	0	0	0	0	0	122910	17	0	0	0	77	0	0	0	0	0
2133D	0	11983	1705	0	0	0	0	0	0	0	0	92564	10	0	0	0	50	0	0	0	0	13
2133E	0	3536	2958	0	0	0	0	0	0	0	0	87908	3	0	0	0	143	0	0	0	0	0
2133F	0	113	1528	0	0	0	0	0	0	0	0	111188	0	0	0	0	13	0	0	0	0	0
2133G	0	83	382	0	0	0	0	0	0	0	0	115163	0	0	0	0	22	0	0	0	0	0
213A	0	0	0	0	0	0	0	0	0	0	0	2384	0	0	0	0	0	0	0	0	5	33
2144A	0	1910	447	0	0	0	0	0	0	0	0	108731	0	0	0	0	1175	0	0	0	74	0
2144B	0	48	78881	0	0	0	0	0	0	0	0	19804	0	0	0	0	50	0	0	0	0	0
2144C	0	74	61351	0	0	0	0	0	0	0	0	112868	0	0	0	0	112	0	0	0	0	0
2145A	0	453	37904	0	0	0	0	0	0	0	0	3011	0	0	0	0	4320	0	0	0	0	0
2146A	0	1660	2206	0	0	0	0	0	0	0	0	121382	0	0	0	0	171	0	0	0	9912	90
2147A	0	17043	15	0	0	9	0	0	0	0	0	114717	0	0	4	0	37	0	0	0	0	0
2147B	0	11610	5661	0	0	0	0	0	0	0	0	12257	48	0	0	0	28	0	0	0	0	0
2147D	0	48661	6417	0	0	4	0	0	0	0	0	43340	3163	0	8	0	1299	0	0	0	0	12
2147E	0	1282	388	0	0	0	0	0	0	0	0	64415	2095	0	0	0	1698	0	0	0	0	0
2147J	0	15842	15	0	0	0	0	0	0	0	0	69418	0	0	0	0	10279	0	0	0	14	43
2149B	0	1742	0	0	0	0	0	0	0	0	0	112695	43	0	0	0	2767	0	0	0	14	0
2149C	0	4193	0	0	0	0	0	0	0	0	0	123508	22	0	0	0	5282	0	0	0	11	0
2150A	0	1513	620	0	0	0	0	0	0	0	0	158099	0	0	0	0	47	0	0	0	2646	0
2150B	0	1724	58	0	0	0	0	0	0	0	0	120686	0	0	0	0	46	0	0	0	379	48
2150C	0	230	4	0	0	0	0	0	0	0	0	40922	0	0	0	0	32	0	0	0	55	60
2150D	0	668	893	0	0	0	0	0	0	0	0	114658	0	0	0	0	76	0	0	0	0	98
2150E	0	1544	1780	0	0	0	0	0	0	0	0	89779	0	0	0	0	78	0	0	0	0	84
2150F	0	245	39	0	0	0	0	0	0	0	0	112214	0	0	0	0	21	0	0	0	8	19
2150H	0	453	39	0	0	0	0	0	0	0	0	109828	0	0	0	0	22	0	0	0	9913	0
2150I	0	683	15	0	0	0	0	0	0	0	0	37567	0	0	0	0	0	0	0	0	5852	0
2150J	0	478	231	0	0	0	0	0	0	0	0	88487	0	0	0	0	10	0	0	21	5035	16
2151C	0	10297	46	0	0	0	0	0	0	0	0	101287	0	0	0	0	35	0	0	0	0	0
2151E	0	198	0	0	0	0	0	0	0	0	0	10590	0	0	0	0	7	0	0	0	0	0
2156A	0	462	9	0	0	0	0	0	0	0	0	85842	0	0	0	0	909	0	0	0	12758	0
2156B	0	253	0	0	0	0	0	0	0	0	0	89010	0	0	0	0	27	0	0	0	980	0
2157A	0	15092	3	0	0	0	0	0	0	0	0	10971	0	0	0	0	4	0	0	0	5	0
2162B	0	3838	8552	0	0	3	0	0	0	0	0	141236	206	0	0	0	140	0	0	3	4	117
2163L	0	70	0	0	0	0	0	0	0	0	0	81873	0	0	0	0	43105	0	0	0	0	448
2163M	0	95	0	0	0	0	0	0	0	0	0	29374	0	0	0	0	55250	0	0	0	0	426
2173A	0	3463	1039	0	0	0	0	0	0	0	0	112491	0	0	0	0	2259	0	0	0	6	0
2173B	0	9090	40	0	0	0	0	0	0	0	0	92531	0	0	0	0	775	0	0	0	11	0
2175A	0	6942	122	0	0	0	0	0	0	0	0	150098	0	0	0	0	117	0	0	0	4316	15
2175B	0	21984	36	0	0	25	0	0	0	0	0	99433	451	0	0	0	257	0	0	0	4422	69
2175C	0	2109	0	0	0	31	0	0	0	0	0	112676	13	0	0	0	121	0	0	0	1800	0
2175D	0	1459	14	0	0	0	0	0	0	0	0	76399	17	0	0	0	5	0	0	0	62994	918
2175E	0	631	23	0	0	4	0	0	0	0	0	31324	3	0	0	0	13	0	0	0	121415	0
2175F	0	115	14	0	0	0	0	0	0	0	0	91158	0	0	0	0	116	0	0	0	13	0
2180E	0	54	0	0	0	0	0	0	0	0	0	133642	0	0	0	0	0	0	0	0	7	35
2180F	0	7217	5	0	0	40	0	0	0	0	0	104421	0	0	0	0	26	0	0	0	16	0
2181L	0	9935	92	0	0	19	0	0	196	0	647	66611	6	0	0	0	262	5	0	102	388	117
2181M	0	15	0	0	0	0	0	0	0	0	0	244	0	0	0	0	6	0	0	0	9	0
2181N	0	864	3177	0	0	3008	0	0	23	0	3	71201	3	0	0	3	13232	0	10	0	14	0
2181P	0	32444	166	0	0	0	0	0	0	0	0	78874	0	0	0	0	0	0	0	0	0	102
2181Q	0	59351	126	0	0	0	0	0	0	0	0	57777	0	0	0	0	9	0	0	0	0	94
218L	0	419	0	0	0	0	0	0	0	0	0	7503	0	0	0	0	389	0	0	0	0	0
2199A	0	57844	3	0	0	0	0	0	0	0	45	66918	0	0	0	0	1026	0	53	0	398	97
2199B	0	674	4	0	0	0	0	0	0	0	0	99736	8	0	0	0	1334	0	3	0	0	18
220C	0	43	986	0	0	0	0	0	0	0	0	10740	47	0	0	0	1138	0	0	0	2130	0
223A	0	110	9283	0	0	0	0	0	0	0	0	6168	0	0	0	0	619	0	0	0	0	0
223C	0	524	6	0	0	0	0	0	0	0	0	13913	0	0	0	0	155	0	0	0	3	0
224E	0	90	1670	0	0	0	0	0	0	0	0	10074	0	0	0	0	1055	0	0	0	0	0
224F	0	1843	152	0	0	0	0	0	0	0	0	13558	6	0	0	0	649	0	0	0	0	0
224H	0	3434	93	0	0	0	0	0	0	0	0	4030	0	0	0	0	2394	0	0	0	0	9
226C	0	813	14	0	0	0	0	0	0	0	0	19254	0	0	0	0	171	0	0	0	5	18
226E	0	0	0	0	0	0	0	0	0	0	0	11382	0	0	0	0	0	0	0	0	0	0
226H	0	1194	0	0	0	0	0	0	0	0	0	6239	0	0	0	0	174	0	0	0	0	0
226I	0	163	0	0	0	0	0	0	0	0	0	5035	0	0	0	0	0	0	0	0	2	0
227A	0	385	1610	0	0	0	0	0	0	0	0	15510	0	0	0	0	27	0	0	0	0	0
227B	0	139	5	0	0	0	0	0	0	0	0	7934	0	0	0	0	67	0	0	0	5	0
227C	0	60	4763	0	0	0	0	0	0	9	0	12206	0	0	0	0	207	0	0	0	44	0
228B	0	68	0	0	0	0	0	0	0	0	0	12722	5	0	0	0	3	0	0	0	0	0
232A	0	421	12	0	0	0	0	0	0	0	0	15092	0	0	0	0	1001	0	0	0	9	0
